;Comment
1984;['судить', 'наличие', 'рентв', 'чел', 'жить', 'снг', 'мочь', 'ошибаться', 'хз', 'снг', 'это', 'сегмент', 'страна', 'зазорно', 'юзать', 'торента', 'тот', 'это', 'посадить', 'осудить', 'окружающий', 'например', 'давно', 'отказаться', 'формат', 'тв', 'смотреть', 'всё', 'интернет', 'вместо', 'антенна', 'телик', 'подключить', 'системный', 'блок', 'ради', 'такой', 'собрать', 'отдельный', 'системник', 'это', 'итог', 'гораздо', 'дешёвый', 'подключать', 'кабельный', 'пр', 'тв', 'платить', 'ежемесячно', 'плюс', 'реклама', 'фильм', 'смотреть', 'онлайн', 'скачать', 'блюрей', 'смотреть', 'хотеть', 'хотеть', 'хотеть', 'скорость', 'захотеть', 'поставить', 'пауза', 'любой', 'контент', 'ютюб\\сериалы\\фильм', 'порно', 'считать', 'весь', 'стоить', 'отказываться', 'тв', 'переходить', 'формат', 'говорить', 'тнт', 'начало', 'доходить', 'интернет', 'будущее', 'начать', 'свежий', 'выпуск', 'камедь', 'сам', 'заливать', 'ютюб', 'вставлять', 'минута', 'реклама', 'начало', 'конец', 'вообще', 'понимать', 'вообещ', 'смотреть', 'тв', 'ради', 'новинка', 'фильм', 'кинотеатр', 'смотреть', 'ещё', 'ранний', 'выходить', 'просветить', 'важно', 'тв']
1985;['в', 'это', 'воскресение', 'смочь', 'смотреть', 'отступник', 'техно', 'фильм', 'серьёзно', 'ускоренный', 'смотреть', 'некомфортно']
1986;['смотреть', 'ускорение', 'маленький', 'тратить', 'это', 'время', 'как', 'х', 'максимальный', 'который', 'нормально', 'смотреть']
1987;['если', 'файл', 'смотреть', 'телек', 'реклама', 'это', 'новый', 'тип', 'мазохизм']
1988;['всё', 'ради', 'деньга']
1990;['вообще', 'похуй', 'и', 'дверь', 'открыть', 'не', 'смотреть', 'зомбоящик', 'человек', 'фу', 'фу', 'фу', 'такой']
1991;['да', 'наконец', 'год', 'батя', 'принести', 'домой', 'диск', 'трилогия', 'властелин', 'кольцо', 'я', 'посмотреть', 'офигел', 'смотреть', 'рен', 'тв', 'множество', 'видеть', 'половина', 'сражение', 'хельмов', 'падь', 'частность', 'арагорн', 'гимля', 'скакать', 'мост', 'карабкаться', 'назад', 'верёвка', 'взрыв', 'стена', 'лучник', 'эльф', 'идти', 'атака', 'минас', 'тирит', 'армия', 'орк', 'плыть', 'руина', 'западный', 'осгилиат', 'олог', 'хая', 'толкать', 'башня', 'стена', 'монолог', 'генерал', 'орк', 'защитник', 'осилиата', 'множество', 'такой', 'сцена', 'секунда', 'порезать', 'это', 'вообще', 'законно']
1992;['ощущать', 'не', 'икаться', 'третий', 'день', 'открытие', 'пекаба', 'сразу', 'вылезать', 'рентв', 'нож', 'вниз', 'скроллить', 'точно', 'раномном', 'порядок', 'идти', 'старьё', 'до', 'видеть', 'жалоба', 'другой', 'посетитель', 'такой', 'херня', 'начаться']
1993;['мда', 'давно', 'зырь', 'фильм', 'инет', 'телек', 'засыпать', 'любить', 'знать', 'бубнеж', 'задний', 'план']
1994;['сколько', 'садиться', 'пообедать', 'включать', 'телек', 'пока', 'найти', 'посмотреть', 'реклама', 'переключить', 'пара', 'минута', 'реклама', 'в', 'общий', 'обедать', 'чисто', 'реклама', 'минута', 'уходить']
1995;['подобный', 'момент', 'день', 'ранее', 'тот', 'сам', 'мистический', 'удачно', 'попасть', 'логан', 'росомаха', 'ну', 'это', 'поначалу', 'думать', 'удачно', 'фильм', 'смотреть', 'кино', 'премьера', 'ещё', 'решить', 'старый', 'память', 'пересмотреть', 'снова', 'пустить', 'скупой', 'мужской', 'начать', 'фильм', 'изначально', 'называться', 'логан', 'никакой', 'росомаха', 'но', 'это', 'ещё', 'понять', 'росомаха', 'знать', 'звать', 'сам', 'персонаж', 'мало', 'но', 'самый', 'критический', 'драматичный', 'момент', 'фильм', 'внимание', 'спойлер', 'молодой', 'клон', 'тащить', 'наш', 'любимый', 'старичок', 'лес', 'насадить', 'дерево', 'слово', 'гусар', 'происходить', 'обрезка', 'кадр', 'следующий', 'видеть', 'кряхтеть', 'проткнуть', 'малышка', 'делать', 'незапланированный', 'доктор', 'сквозной', 'отверстие', 'голова', 'клон', 'пушка', 'калибр', 'вроде', 'понять', 'логика', 'канал', 'стоить', 'плодить', 'ребёнок', 'расстройство', 'но', 'позволить', 'добротный', 'часть', 'фильм', 'состоять', 'кровь', 'расчленёнка', 'совершенно', 'видеть', 'смысл', 'вырезать', 'последний', 'повториться', 'свой', 'накал', 'очень', 'критический', 'момент', 'фильм']
1996;['есть', 'ещё', 'человек', 'который', 'телевидение', 'смотреть', 'да', 'вы', 'интернет', 'отключить']
1997;['это', 'понять', 'жена', 'смотреть', 'телевизор', 'фильм', 'хороший', 'качество', 'комп', 'синхронизировать', 'пара', 'минута', 'ува', 'дели', 'фильм', 'идти', 'разный', 'скорость', 'канал', 'стс']
1998;['кто', 'ещё', 'смотреть', 'телевизор', 'из', 'тот', 'родиться', 'распад', 'ссср']
1999;['жить', 'украина', 'нету', 'канал', 'рен', 'тв', 'очень', 'интересно', 'ахтунг', 'происходить', 'время', 'это', 'клоака', 'зло', 'мордора']
2000;['ускорение', 'это', 'стс', 'вырезание', 'стс', 'перестать', 'смотреть']
2001;['зато', 'игра', 'престол', 'который', 'показывать', 'рен', 'тв', 'смотреть', 'ребёнок', 'мамой😂', 'почти', 'семейный', 'фильм', 'сиська', 'кишка']
2002;['так', 'давно', 'известно', 'фильм', 'резать', 'ускорять', 'по', 'телек', 'смотреть', 'чисто', 'ради', 'фон', 'для', 'нормальный', 'просмотр', 'пользоваться', 'онлайн', 'кинотеатр']
2003;['ты', 'ещё', 'сказать', 'реклама', 'звук', 'громкий', 'фильм']
2004;['у', 'охуенно', 'решение', 'отключить', 'телевизор', 'антенна', 'подключить', 'ноут', 'смотреть', 'хотеться', 'реклама', 'нет']
2005;['вот', 'блин', 'холивар', 'устроить', 'виновный', 'жадный', 'телевизионщик', 'я', 'давно', 'заметить', 'показ', 'формула', 'рекламный', 'пауза', 'болид', 'начинать', 'носиться', 'очуметь', 'реально', 'проходить', 'поворот', 'высокий', 'скорость', 'не', 'приятно', 'смотреть']
2006;['а', 'спичка', 'коробка', 'пробовать', 'считать']
2007;['ох', 'капиталист', 'деньга', 'зарабатывать', 'срать', 'человек', 'надо', 'такой']
2008;['ни', 'хрен', 'понятно', 'интерессссноо']
2009;['я', 'ещё', 'год', 'назад', 'идиот', 'называть', 'говорить', 'фильм', 'ускоренный', 'а', 'давно', 'ускорять']
2010;['я', 'ещё', 'год', 'перестать', 'смотреть', 'телек', 'реклама', 'достать']
2011;['рен', 'тв', 'вообще', 'смотреть', 'потерять']
2012;['хватить', 'смотреть', 'телевизор']
2013;['самый', 'убогий', 'сучий', 'канал']
2014;['не', 'есть', 'говно']
2015;['знакомый', 'ситуация', 'другой', 'телеканал', 'подобный', 'грешить', 'подход', 'например', 'тнт', 'показ', 'повтор', 'свой', 'сериал', 'обрезать', 'несколько', 'минута', 'контент', 'отдавать', 'реклама', 'часто', 'этот', 'обрезать', 'минута', 'содержаться', 'жизненно', 'важный', 'сюжет', 'серия', 'информация', 'равно', 'неприятно', 'уже', 'несколько', 'год', 'это', 'грешить']
2016;['телевидение', 'будущее', 'показать', 'фильм', 'секунда', 'остальной', 'время', 'мочь', 'наслаждаться', 'рекламный', 'блок', 'хехех']
2017;['пффф', 'давно', 'рен', 'тв', 'если', 'всё', 'массовый', 'канал', 'подавлять', 'большинство', 'точно', 'делать']
2018;['и', 'смотреть', 'правообладатель', 'они', 'трудно', 'взять', 'жабра', 'куча', 'очевидный', 'нарушение', 'закон', 'ап', 'рф', 'удивление', 'довольно', 'крутой']
2019;['помнить', 'эпизод', 'футурам', 'фрая', 'время', 'сон', 'транслировать', 'реклама', 'сверхсветовой', 'шорты', 'вот', 'это', 'скоро', 'грясти', 'пидарас', 'засратый']
2020;['ещё', 'замечать', 'прошлый', 'смотреть', 'фильм', 'интерстеллара', 'телек', 'помнить', 'какой', 'канал', 'многие', 'сцена', 'фильм', 'вырезать']
2021;['давно', 'смотреть', 'ютуба', 'х', 'х', 'найти', 'настроить', 'мрс', 'ускорение', 'любой', 'фильм', 'х']
2022;['просто', 'понимать', 'сей', 'пора', 'смотреть', 'тв', 'канал', 'который', 'реклама', 'единственный', 'метод', 'выживание', 'инет', 'посмотреть', 'любой', 'фильм', 'сериал', 'и', 'ладный', 'понимать', 'ранний', 'это', 'тяжело', 'дорого', 'всё', 'настроить', 'дед', 'сельский', 'глубинка', 'не', 'мучить', 'свой', 'близкий', 'смотреть', 'интернет']
2023;['а', 'вчера', 'железный', 'человек', 'вырезать', 'сцена', 'переодевание', 'наташа', 'авто', 'это', 'потеря']
2024;['вместо', 'котлетка', 'пюрешка', 'садиться', 'есть', 'говно', 'какой', 'вася', 'который', 'есть', 'котлетка', 'пюрешка', 'чувствовать', 'запах', 'помнить', 'ранний', 'котлетка', 'другой', 'блин', 'заказать', 'ресторан', 'доставка', 'котлетка', 'пюрешка', 'стать', 'сравнивать', 'даже', 'жрать', 'говно', 'вася', 'зажать', 'нос', 'максимум', 'второй', 'укус', 'понятно', 'это', 'котлета', 'пюрешка', 'доколе', 'но', 'говно', 'жрать', 'перестать', 'пойти', 'постик', 'пикаба', 'наплакать', 'плюсик', 'подгрести']
2025;['что', 'эффективный', 'сова']
2026;['вообще', 'понимать', 'человек', 'который', 'это', 'всратой', 'телевидение', 'смотреть', 'особенно', 'всякий', 'рентв', 'бежать', 'возмущаться', 'интернет', 'реклама', 'телек']
2027;['так', 'купер', 'собираться', 'улетать', 'вырезать', 'сцена', 'уезжать', 'свой', 'ферма', 'уезжать', 'машина', 'бежать', 'дочь', 'рентв', 'просто', 'взять', 'вырезать', 'кусок', 'купер', 'просить', 'дочь', 'поговорить', 'монтаж', 'купер', 'команда', 'орбита', 'далёкий', 'смотреть', 'стать', 'вырезать']
2028;['это', 'ещё', '«', 'й', 'элемент»', 'стс', '«альтернативной»', 'озвучка', 'слышать', 'ухо', 'резать', 'шопездец']
2029;['честно', 'говорить', 'жопа', 'рен', 'тв', 'брат', 'пенсионер', 'подсесть', 'канал', 'верить', 'весь', 'это', 'сенсация', 'специалист', 'день', 'магазин', 'дед', 'бабка', 'прокопенко', 'говорить', 'чой', 'понравиться', 'консервы']
2030;['вы', 'ещё', 'знать', 'насколько', 'реклама', 'замедлять']
2031;['идти', 'год', 'человек', 'прежний', 'извращаться', 'смотреть', 'телеканал', 'есть', 'онлайн', 'кинотеатр', 'всё', 'удобно', 'никакой', 'реклама', 'хотеть', 'поставить', 'пауза', 'качество', 'хороший', 'оригинальный', 'аудио', 'дорожка', 'мышь', 'кактус']
2032;['жизнь', 'который', 'телек', 'нужно', 'выбросить', 'хер', 'юзать', 'смарт', 'тв']
2033;['мы', 'ютуба', 'звук', 'вытягивать', 'благо', 'позволять', 'а', 'быстрый', 'медленный']
2034;['в', 'израиль', 'лётчик', 'местный', 'авиакомпания', 'эль', 'аль', 'полёт', 'израиль', 'нью', 'йорк', 'специально', 'лететь', 'медленный', 'полагаться', 'надбавка', 'полёт', 'определённый', 'длительность', 'задержка', 'небольшой', 'минута', 'двадцать', 'на', 'пассажир', 'плевать', 'надбавка', 'получать']
2035;['ебать', 'сей', 'пора', 'смотреть', 'телевизор', 'я', 'думать', 'телеканал', 'нужный', 'пилить', 'бюджетный', 'бабло']
2036;['пост', 'кусок', 'говно', 'плюсовать', 'остаток', 'еда', 'говно']
2037;['удивительно', 'читать', 'смотреть', 'кино', 'телевизор']
2038;['а', 'ждать', 'телеканал', 'забыть', 'телевидение', 'освобождение']
2039;['лично', 'фильм', 'нравиться', 'многий', 'причина', 'точно', 'научный', 'а', 'это', 'что', 'религиозный']
2040;['пфф', 'тнт', 'свой', 'сериал', 'обрезать', 'вырезать', 'например', 'интерн', 'фраза', 'быков', 'сука', 'порядок', 'вещь']
2041;['есть', 'обратный', 'опыт', 'однажды', 'случайно', 'посмотреть', 'отель', 'гранд', 'будапешт', 'скорость', 'это', 'шикарно', 'диалог', 'стать', 'настолько', 'проникновенный']
2042;['ранний', 'смотреть', 'сериальчик', 'дом', 'обычный', 'скорость', 'потом', 'начать', 'смотреть', 'затем', 'сейчас', 'нормально', 'теперь', 'сериал', 'обычный', 'скорость', 'казаться', 'слишком', 'медленный', 'диалог', 'сериал', 'обычный', 'скорость', 'переговоры', 'тормоз', 'дело', 'привычка']
2044;['всё', 'смотреть', 'скорость', 'это', 'незаметно', 'зато', 'фильм', 'быстрый', 'смотреться', 'особенно', 'двухчасовой', 'фильм', 'фильм', 'очень', 'скорость', 'поставить']
2045;['я', 'честно', 'спрашивать', 'всякий', 'правда', 'телекмн', 'бабушка', 'дедушка', 'смотреть', 'я', 'просто', 'антен', 'отрубить', 'жена', 'ребенка', 'шайтан', 'машина', 'подходить']
2046;['на', 'канал', 'рентв', 'минута', 'равный', 'секунда', 'это', 'интерстеллара']
2047;['роспотребнадзор', 'составить', 'жалоба', 'пусть', 'проверить']
2048;['сейчас', 'идти', 'интерстеллара', 'ускорить', 'обрезать', 'фильм', 'невозможность', 'смотреть', 'аж', 'противно']
2049;['на', 'сам', 'дело', 'реклама', 'тв', 'регулироваться', 'закон', 'реклама', 'и', 'чёткий', 'понятие', 'течение', 'минута', 'должный', 'блок', 'реклама', 'длина', 'минута', 'звук', 'ролик', 'должный', 'завысить', 'между', 'блок', 'реклама', 'должный', 'разрыв', 'менее', 'минута', 'анонс', 'програм', 'пр', 'относиться', 'реклама', 'если', 'замечать', 'блок', 'реклама', 'идти', 'минута', 'звук', 'сильно', 'задрать', 'нужно', 'обращаться', 'регулятор', 'ркн']
2050;['да', 'реклама', 'тв', 'дохрен', 'момент', 'включать', 'кнопка', 'пульт']
2051;['так', 'ещё', 'это', 'заниматься', 'уходить', 'реклама', 'скипать', 'фильм', 'несколько', 'минута', 'вперёд']
2052;['блин', 'знать', 'конечно', 'ты', 'нужно', 'писать', 'именно', 'рентв', 'а', 'очередь', 'просто', 'обязать', 'снять', 'программа']
2053;['я', 'нечто', 'подобный', 'заметить', 'давно', 'полгода', 'назад', 'смотреть', 'стс', 'идти', 'мультик', 'думать', 'глючить', '🙄']
2054;['никогда', 'такой', 'тс', 'подключение']
2055;['кстати', 'вспомнить', 'какой', 'канал', 'возможно', 'рен', 'тв', 'ранний', 'время', 'показ', 'реклама', 'вообще', 'фильм', 'останавливать', 'бесить', 'дико']
2056;['хуяс', 'динозавр', 'кто', 'ещё', 'смотреть', 'телевизор']
2058;['что', 'жизнь', 'пойти', 'такой', 'капитализм', 'счастие', 'заебись']
2059;['зачем', 'ускорять', 'обычно', 'тв', 'трансляция', 'просто', 'кусок', 'фильм', 'выкидывать', 'наверное', 'ещё', 'год', 'назад', 'первый', 'один', 'центральный', 'канал', 'заметить', 'показывать', 'сильно', 'порезать', 'судный', 'день']
2060;['весь', 'реклама', 'дело', 'я', 'услышать', 'рен', 'тв', 'решить', 'зомбирование', 'м', 'кадр', 'происходить']
2061;['зачем', 'вообще', 'смотреть', 'либо', 'рентв']
2062;['я', 'понятно', 'кой', 'хрен', 'вообще', 'тв', 'смотреть', 'кабель', 'дорога', 'скачать', 'соединить', 'телек', 'наслаждаться', 'кинец', 'ни', 'реклама']
2063;['зачем', 'человек', 'смотреть', 'тв', 'фильм']
2064;['да', 'нормально', 'рыночка', 'порешать', 'вроде', 'наш', 'оппозиция', 'это', 'топить', 'какраз', 'а', 'вообще', 'телевизор', 'зло', 'давно', 'пора', 'торрент', 'качать', 'сериальчик']
2065;['на', 'стс', 'такой', 'тема', 'заметить', 'движение', 'какой', 'неестественный', 'получаться', 'значит', 'показаться']
2066;['ребята', 'пора', 'понять', 'прийти', 'век', 'интернет', 'тв', 'прежний', 'принцип']
2067;['вы', 'заметить', 'ускорение', 'видео', 'отчасти', 'этот', 'год', 'назад', 'выкинуть', 'телевизор', 'ускорение', 'увидеть', 'пример', 'любой', 'фильм', 'показать', 'онлайн', 'орт', 'пример', 'там', 'прекрасно', 'видно', 'движение', 'человек', 'дёргать', 'особенно', 'видно', 'движение', 'голова', 'отвалиться', 'звук', 'накладывать', 'обычный', 'ускорение']
2068;['а', 'собственно', 'нынешний', 'время', 'смотреть', 'эфирный', 'телевидение']
2069;['в', 'пятница', 'показывать', 'фильм', 'жена', 'довод']
2070;['реклама', 'цыган', 'бесить', 'сука', 'наш', 'ублюдок', 'писанный', 'космос', 'хотеть', 'это', 'говно', 'лить']
2071;['не', 'любить', 'смотреть', 'кино', 'тв', 'длинный', 'реклама', 'сложно', 'вспомнить', 'рекламный', 'блок']
2072;['телевизор', 'рен', 'тв', 'интерстеллара', 'мсьё', 'знать', 'толк', 'извращение', '😆']
2073;['с', 'третий', 'пункт', 'согласный', 'первый', 'обосновать']
2074;['ах', 'тыж', 'дотошный', 'жопа']
2075;['телевидение', 'напрочь', 'скатиться', 'дно', 'всякий', 'рекламный', 'приёмчик', 'тип', 'баннер', 'полэкран', 'время', 'фильм', 'резко', 'врываться', 'реклама', 'время', 'фильм', 'замечать', 'граница', 'говорить', 'герой', 'фильм', 'реклама', 'короче', 'продажный', 'шлюха', 'нахер', 'телик', 'нужный', 'никакой', 'удовольствие', 'один', 'нерв']
2076;['зачем', 'канал', 'вообще', 'обилие', 'крутой', 'стриминговый', 'сервис']
2077;['я', 'ютуба', 'й', 'скорость', 'смотреть', 'метро']
2078;['ну', 'телеканал', 'это', 'коммерческий', 'предприятие', 'зарабатывать', 'оно', 'реклама', 'это', 'основный', 'статья', 'доход', 'а', 'кино', 'передача', 'интересный', 'тд', 'тп', 'это', 'способ', 'привлечь', 'клиент', 'реклама', 'поэтому', 'включая', 'либо', 'канал', 'являться', 'потребитель', 'продукт', 'реклама', 'который', 'прорежаться', 'развлекательный', 'контент', 'фильм', 'передача', 'а', 'наоборот', 'а', 'население', 'страна', 'имхо', 'приравниваться', 'скот', 'либо', 'молча', 'хавать', 'давать', 'либо', 'отказываться', 'я', 'отказаться']
2079;['давно', 'смотреть', 'фильм', 'тв', 'там', 'показывать', 'реклама', 'перерыв', 'фильм']
2080;['поставить', 'смарт', 'тв', 'гонять', 'фильм', 'сериал', 'телевизор', 'год', 'смотреть']
2081;['да', 'нахер', 'вообще', 'ваш', 'телевизор', 'рентв']
2082;['не', 'смотреть', 'говноящик', 'дело']
2083;['рекламный', 'блок', 'небось', 'ускоренный']
2085;['автор', 'понимать', 'реклама', 'настолько', 'заколебать', 'просто', 'тв', 'отключить', 'смотреть', 'стать', 'просто', 'невозможно', 'невыносимый', 'куча', 'вставка', 'сплывать', 'хрень', 'длинный', 'частый', 'рекламный', 'блок', 'по', 'суть', 'платить', 'просмотр', 'фильм', 'реклама', 'смотреть', 'наебали']
2086;['как', 'человек', 'писать', 'ошибка', 'смотреть', 'рен', 'тв']
2088;['настоящий', 'ненавидеть', 'рентв', 'смотреть', 'рулетка']
2089;['кто', 'ещё', 'смотреть', 'кино', 'тв', 'я', 'думать', 'приход', 'интернет', 'это', 'актуально', 'банально', 'блядский', 'реклама']
2090;['вчера', 'рен', 'тв', 'железный', 'человек', 'идти', 'укоротить', 'например', 'первый', 'сесть', 'машина', 'презентация', 'иерихон', 'сразу', 'очнуться', 'плен', 'это', 'глаз', 'броситься']
2091;['помнить', 'просмотр', 'фильм', 'тв', 'ускорение', 'фильм', 'это', 'ещё', 'половина', 'проблема', 'беда', 'вырезать', 'целый', 'кусок', 'фильм', 'впихнуть', 'реклама', 'пусть', 'какой', 'шоу', 'который', 'приносить', 'телеканал', 'деньга', 'последний', 'смотреть', 'трасса', 'год', 'назад', 'финал', 'столько', 'вырезать', 'тнт', 'сей', 'пора', 'отдельный', 'злость', 'как', 'резать', 'нормальный', 'кино', 'ради', 'дом', 'благо', 'время', 'появиться', 'нормальный', 'интернет', 'проблема', 'решить']
2092;['неужели', 'тс', 'ужимать', 'ворда', 'межстрочный', 'интервал', 'вместо', 'положить']
2093;['я', 'телек', 'год', 'смотреть']
2095;['на', 'стс', 'подобный', 'наблюдать', 'как', 'минимум', 'вечером']
2096;['давный', 'давно', 'смотреть', 'документалка', 'битлов', 'говорить', 'концерт', 'исполнять', 'песня', 'ускоренный', 'темп', 'впихнуть', 'песня', 'концерт', 'доходить', 'медленный', 'превращаться', 'очень', 'быстрый', 'танцевальный', 'трек', 'методика', 'новый']
2097;['действительно', 'думать', 'почему', 'телевидение', 'фильм', 'смотреться', 'очень', 'вырезать', 'ускорять', 'оказываться']
2098;['год', 'назад', 'перестать', 'смотреть', 'телевизор']
2099;['это', 'бизнес', 'детка']
2100;['х', 'рен', 'тв', 'самый', 'убогий', 'канал', 'умственно', 'отсталый']
2101;['у', 'городской', 'канал', 'один', 'время', 'замечательный', 'фича', 'сила', 'впихивать', 'свой', 'рекламный', 'блок', 'максимум', 'ролик', 'и', 'увеличивать', 'скорость', 'минимум', 'вдвое', 'это', 'видно', 'невооружённый', 'глаз', 'диктор', 'тараторить', 'наскипидарить', 'жопа', 'пипец', 'позорище', 'но', 'этот', 'фича', 'недолго', 'продержаться', 'наверное', 'рекламодатель', 'заметить']
2102;['да', 'просто', 'отключать', 'телик', 'тв', 'весь', 'недолга']
2103;['так', 'узнать', 'существование', 'человек', 'который', 'иметь', 'доступ', 'интернет', 'смотреть', 'фильм', 'телеканал', 'рен', 'тв']
2104;['это', 'нтв', 'смотреть', 'вообще', 'телик', 'держаться', 'далёкий', 'нтв', 'гнилой', 'канализация', 'смотреть', 'вообще', 'хотя', 'знать', 'хотеть']
2105;['тоже', 'найти', 'проблема', 'в', 'х', 'реклама', 'минута', 'идти', 'нихуй', 'никто', 'жаловаться', 'а', 'минута', 'пиздец', 'всё', 'катиться', 'жизнь', 'пойти', 'так', 'далее', 'хороший', 'ныть', 'любой', 'повод', 'я', 'вообще', 'телевизор', 'смотреть', 'год']
2106;['обалдеть', 'человек', 'первый', 'посмотреть', 'московский', 'дециметр', 'смотреть', 'пока', 'гость', 'фильмец', 'год', 'назад', 'рен', 'тв', 'казаться', 'другой', 'дециметровый', 'канал', 'показывать', 'назад', 'будущее', 'я', 'заколебаться', 'тыгыдыкать', 'перекур', 'время', 'рекламный', 'пауза', 'за', 'полчаса', 'трансляция', 'условно', 'минута', 'фильм', 'минута', 'реклама', 'казаться', 'закон', 'который', 'позволять', 'давать', 'реклама', 'какой', 'час', 'поздний', 'вечер']
2107;['я', 'стать', 'доверять', 'человек', 'который', 'рен', 'тв', 'смотреть']
2108;['я', 'скорее', 'интересно', 'такой', 'ускорение', 'соотноситься', 'лицензия', 'показ', 'фильм', 'приобрести', 'рен', 'тв', 'такой', 'вылюбить']
2109;['а', 'спичка', 'вы', 'считать', 'коробка']
2110;['а', 'че', 'фильм']
2111;['какой', 'удовольствие', 'получить', 'просмотр', 'фильм', 'тв']
2112;['найти', 'решение', 'проблема', 'один', 'многий', 'другой', 'ещё', 'год', 'назад', 'смотреть', 'эфирный', 'тв', 'серьёзно', 'появление', 'широкополосный', 'доступ', 'интернет', 'остаться', 'один', 'плюс', 'эфир', 'сеть']
2113;['ускорение', 'это', 'наоборот', 'скорость', 'замедляться', 'ускорение']
2114;['это', 'это', 'сигнал', 'космос', 'кругом', 'заговор', 'военный', 'тайна', 'египетский', 'пирамида', 'глаз', 'о', 'ужас', 'умереть']
2115;['самый', 'научный', 'интерстелларь', 'это', 'место', 'голод', 'климат', 'деньга', 'космос', 'ибо', 'жрать', 'нечего', 'имхо']
2116;['они', 'убить', 'кенни']
2117;['недавно', 'телевизор', 'фон', 'включить', 'мой', 'любимый', 'фильм', 'дело', 'румянцев', 'какой', 'канал', 'помнить', 'точно', 'первый', 'россия', 'этот', 'че', 'рен', 'тв', 'твц', 'так', 'жутко', 'заебали', 'рекламный', 'блок', 'я', 'полениться', 'посчитать', 'хронометраж', 'фильм', 'тв', 'программа', 'разница', 'минута', 'то', 'фильм', 'идти', 'мина', 'блядь', 'плюс', 'реклама', 'минута']
2118;['шутка', 'разгадать', 'хитрость', 'рептилойд']
2119;['я', 'кстати', 'такой', 'неоднократно', 'наблюдать', 'прямо', 'видно', 'фильм', 'ускоренный', 'друг', 'сказать', 'пытаться', 'уверить', 'это', 'высокий', 'технология', 'качество', 'выше', 'сразу', 'казаться', 'картинка', 'быстрый', 'идти', 'возможно', 'один', 'тот', 'сцена', 'разный', 'восприниматься', 'качество', 'количество', 'кадр', 'прочее', 'нихуй', 'ощущение', 'ускорение']
2120;['ускорение', 'это', 'замедление', 'вы', 'наверное', 'хотеть', 'сказать', 'ускорение']
2121;['это', 'время', 'сжимать', 'чорный', 'дыра', 'а', 'наблюдатель', 'застывать', 'время', 'замедляться', 'относительно', 'реклама']
2122;['общий', 'продолжительность', 'распространять', 'телепрограмма', 'реклама', 'число', 'реклама', 'телемагазин', 'прерывание', 'телепрограмма', 'реклама', 'число', 'спонсорский', 'реклама', 'совмещение', 'реклама', 'телепрограмма', 'способ', 'бежать', 'строка', 'иной', 'способ', 'наложение', 'кадр', 'телепрограмма', 'превышать', 'двадцать', 'процент', 'время', 'вещание', 'течение', 'час', 'пятнадцать', 'процент', 'время', 'вещание', 'течение', 'сутки', 'иной', 'телепередача', 'число', 'художественный', 'фильм', 'мочь', 'прерываться', 'реклама', 'такой', 'образ', 'продолжительность', 'каждый', 'прерывание', 'указанный', 'телепередача', 'реклама', 'превышать', 'четыре', 'минута', 'федеральный', 'закон', 'о', 'реклама', 'фз', 'ст']
2123;['тот', 'делать', 'плохой', 'человек', 'я', 'вчера', 'фильм', 'смотреть', 'тв', 'впервые', 'мес', 'точно', 'сочувствовать']
2124;['тоже', 'смотреть', 'сегодня', 'думать']
2125;['автор', 'согласный', 'ты', 'только', 'идиот', 'искать', 'интерстелларь', 'наука', 'это', 'фильм', 'человеческий', 'отношение']
2126;['самый', 'обидный', 'ранний', 'телевидение', 'эфирный', 'бесплатный', 'процент', 'это', 'понятно', 'но', 'бесить', 'платный', 'тв', 'нисколько', 'маленький', 'реклама', 'ладный', 'рен', 'тв', 'который', 'бесплатный', 'мультиплекс', 'двб', 'так', 'но', 'почему', 'платный', 'канал', 'перебивка', 'реклама', 'мина', 'каждый', 'мина', 'я', 'понимать', 'платить', 'тв', 'канал', 'мочь', 'обеспечивать', 'малышев', 'мочь', 'домик', 'ребёнок', 'приобрести']
2127;['ходить', 'кинотеатр', 'мск', 'хоббит', 'ускоренный', 'формат', 'это', 'разочарование']
2128;['я', 'казаться', 'весь', 'реклама', 'начинать', 'бороться', 'если', 'закон', 'который', 'регулировать', 'казаться', 'эффективный', 'перебор', 'везде']
2129;['автор', 'использовать', 'научный', 'подход', 'а', 'опираться', 'интуиция', 'сказать', 'рекламный', 'блок', 'стать', 'намного', 'длинный', 'год', 'назад', 'время', 'засекать', 'сравнивать', 'ощущение', 'успевать', 'время', 'рекламный', 'вставка', 'забыть', 'фильм']
2130;['если', 'успевать', 'забывать', 'это', 'возрастной']
2131;['тэк', 'телевизор', 'вообще', 'время', 'вырезать', 'жизнь']
2132;['так', 'ещё', 'фильм', 'конец', 'показать']
2133;['в', 'смысл', 'не', 'догонять']
2134;['финальный', 'титр', 'включить', 'момент', 'ещё', 'ледяной', 'планета', 'не', 'сцена', 'чёрный', 'дыра', 'дофига']
2135;['альберт', 'учить', 'всë', 'относительно', 'особенно', 'время', 'время', 'кино', 'твоëм', 'комп', 'это', 'диаметрально', 'синхронизировать', 'вещь']
2136;['много', 'год', 'назад', 'заниматься', 'радио', 'музыка', 'ускоренный', 'весь', 'на', 'пара', 'процент', 'неделя', 'капать', 'нормально']
